age,gender,music,artist_name,featured_artists,duration,music_id,artist_id,acousticness,danceability,energy,key,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,explicit,user_id,main_genre,energy_loudness,dance_valence,playcount
60,F,Roses,The Chainsmokers,"Jonas Blue, Radiohead, Pearl Jam, ABBA",3.76,5c6f53e266a7bf766d588d64267e2f94678a2aa9554b776b2762accbeabe01cf,a30a224614fe62cd178f3bc1aa1ddd27210142b1933087f375ab5caa72c266d2,-0.0724509235340574,-0.165103063317529,0.0070566048538189,1,1,0.4753496864879774,0.0533054886568033,0.2192479071023496,-0.4753066157381159,-0.1158991551146166,4.0,False,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,rock,0.0009331971861557,0.0784745782734506,28
15,F,It Wasn't Me,Shaggy,Joel Corry,3.79,f8a39d6fb722ab3caca68373f4d257c6746574b13990b002015b77954414a5dd,1adcbdff5f66241787def8ba8b61cca4421a0fb786eca58cb4a355e36d9948df,0.3883885285924078,-0.3209590100541374,0.0570142578213688,0,1,-0.3258716323296334,0.5514682455125772,-0.1713620230700977,0.4924959963395105,0.6855618534201221,4.0,False,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,hip_hop,-0.014162137551542,-0.1580710274407554,11
15,F,Isn't She Lovely,Anthem Lights,,1.98,8ff034ac0592754eff6490a3303f404d0df77e347fcea3cd725908e9e44caea7,9a453c45481609a51e3c1fabca9b9b25dec79326ab745b9e7c27ef9402ff9cfc,1.5073965504547384,-0.1986219503620892,-1.49765998769881,2,1,-0.4354559861691382,0.2882328236318416,-0.5405541663305652,-0.3200183024479523,-0.3540764601115767,4.0,False,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,rb_soul,2.989810723677003,0.0635626593837772,11
35,F,Get Up Offa That Thing,James Brown,,4.17,84ac85f5aef85724271fa63367945099a27e1dc5afe8adf7bca045cef9e4271c,b3d60509901a9912f651bac21d52c7ddffc9bc8620f5052fbddd39e3c59f84b0,-0.0555482316254434,2.1487496777519968,0.398702492848386,0,1,0.4708135235076605,3.012697538682304e-05,-0.57379473528542,1.3049340349271714,0.1265074252141854,4.0,False,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,electronic,-0.1522487795531959,2.8039765870373725,14
35,F,The Quiet Things That No One Ever Knows,Brand New,,4.03,4b4434c26d080c8a80f1f27a75cc9f623ec1df5ed9f3638f9c7526e7f7c71c91,a515fc82b14f31fd72a428d125a9e5228fe442e8e7f7969ac7a6f144bb191a89,2.4538618868420263,-0.1044083526682131,-1.2588827589338418,5,1,-0.4417591125198078,0.6226415033556222,-0.7841614906832308,-0.2687714481811942,2.00866142234032,4.0,False,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,jazz,-0.6849050698538041,0.0280619841488484,11
28,M,Same Mistakes,One Direction,,3.65,30160b058425a6162869a74139e79e3cda1a84ac7ae663cc05c78aef46c35365,8b543fe422a0698df4a5171b6810df09015271358b7c27b925af835649b1bcfc,0.9471173503898086,0.3828306264501158,-0.592988012532352,0,1,-0.4959059693608023,-0.2741064586774777,-0.301685891748004,-0.028856859604972,0.4219723255050774,4.0,False,2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,rb_soul,0.4448120407459178,-0.0110472896399544,17
28,M,Free Lunch,Isaiah Rashad,,3.2,6c6ee17e12f555b75ab70df6f0edfb20fd6df8659ce7d7d68295fd7f46fc2cb2,39a136de11d5e6cbbd2221f57edb2a46f4d5c114329c696ae1903d53bd449fcd,-0.3337630815009903,-0.5877803557617942,0.8436918221858969,3,0,2.246434231378766,0.0552908734332841,0.1170141969831403,-0.4810455273392813,-1.1265504376113138,4.0,False,2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,classical,-0.0695697904351188,0.2827491111971026,11
57,M,Really Really,Kevin Gates,"Sfera Ebbasta, Saweetie, gnash",3.87,b9aab6504ca8e937a5eebf4b4d0c68be92ca65aff65efef991e3c592f287712a,823ecd53fb51849b958db252ace04a3c49176fb50584f6a607d7b11e9256fe78,-1.059270965049335,1.6125290023201857,0.3478465694955274,0,1,0.6279714738510321,-0.4871100084259482,-0.5179680567879331,-0.98851521390986,-0.1397982559269488,4.0,True,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,religious,0.2792600583121331,-1.5940094516643912,44
57,M,Really Really,Kevin Gates,"Sfera Ebbasta, Saweetie, gnash",3.87,b9aab6504ca8e937a5eebf4b4d0c68be92ca65aff65efef991e3c592f287712a,823ecd53fb51849b958db252ace04a3c49176fb50584f6a607d7b11e9256fe78,-1.059270965049335,1.6125290023201857,0.3478465694955274,0,1,0.6279714738510321,-0.4871100084259482,-0.5179680567879331,-0.98851521390986,-0.1397982559269488,4.0,True,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,religious,0.2792600583121331,-1.5940094516643912,44
57,M,Really Really,Kevin Gates,"Sfera Ebbasta, Saweetie, gnash",3.87,b9aab6504ca8e937a5eebf4b4d0c68be92ca65aff65efef991e3c592f287712a,823ecd53fb51849b958db252ace04a3c49176fb50584f6a607d7b11e9256fe78,-1.059270965049335,1.6125290023201857,0.3478465694955274,0,1,0.6279714738510321,-0.4871100084259482,-0.5179680567879331,-0.98851521390986,-0.1397982559269488,4.0,True,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,religious,0.2792600583121331,-1.5940094516643912,44
57,M,Really Really,Kevin Gates,"Sfera Ebbasta, Saweetie, gnash",3.87,b9aab6504ca8e937a5eebf4b4d0c68be92ca65aff65efef991e3c592f287712a,823ecd53fb51849b958db252ace04a3c49176fb50584f6a607d7b11e9256fe78,-1.059270965049335,1.6125290023201857,0.3478465694955274,0,1,0.6279714738510321,-0.4871100084259482,-0.5179680567879331,-0.98851521390986,-0.1397982559269488,4.0,True,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,religious,0.2792600583121331,-1.5940094516643912,44
57,M,Upside Down,GoldFord,,3.59,f1dc23975b4d4e7fd35c94577c46da4fe48a19eaae1fbdb84fa2ca3e36789513,06b2db664cbc1635bae758c2277582184421fb8b35ee1def0480136a12d5684c,0.0420224560772791,0.1250848367189102,0.1153753219037244,7,1,0.0922976163524049,0.0190344123733737,-0.1903192510367059,-0.1966327230961017,0.1071735640280336,4.0,False,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,religious,0.0116558425809304,-0.0245957720620705,14
17,M,All My Love,Led Zeppelin,"Dido, Marco Antonio Solís, Spice Girls, Bazzi, Breaking Benjamin",5.85,99f8829ff565f8aa9c3cfa367c7c738876bab2b3f3fb63501636399e748a670a,c8f79ad45b0ec5d9f8225568fb8c0897dc12adc241157a92d11ff0d6d5686002,0.5061503784456617,0.0342503590763453,-0.482558007537574,0,1,0.0026177269640035,0.1062406217252468,0.9055330206616816,0.3914550446122167,-0.039029597080801,4.0,False,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,electronic,0.4410721879234953,0.0134074758402151,13
62,M,Practice,Drake,"LANY, Wesley Safadão, Jack Johnson",3.96,d3857b12b4cea2bc5d8ea0b8c2ce9cc3d5dc426e0bf3ea06394ddb906e6d60a0,6aed8812d68d8790c6287f71c0ca63468d126fa14d28b57ae5c13e5545c36224,0.4111415862093977,-0.0799175045114718,-0.7169493257049441,1,1,2.4088748019017454,-0.474194692660865,1.6010425909494257,-1.2066193853427896,-1.8614188356066173,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,0.6175167796138074,0.0964300101717617,7
62,M,Crooked Teeth,Death Cab for Cutie,,3.4,799501ba9c7e55c88de8cfc8b8588dfd1d96d322a539942acbf85cc5ac9dff6c,1bd4bf132377ccce0248470feec0a2707f3c7ae48dab8856b773e029a3f49dc3,-0.9440000260328378,-0.5426656354730595,1.0105628206874635,2,1,0.2463021658742751,0.7990131897206209,0.9830671398994392,0.0902615724853197,0.0003727741084484,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,0.7015736466181125,-0.0489818535915436,6
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
62,M,Livin' On A Prayer,Bon Jovi,"ZZ Top, Thirty Seconds To Mars, The Smashing Pumpkins",4.15,49141863972c737a42d20c5772c68313706b51b71b8bf7bfba314ed76955fad3,fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,0.4543875846386999,0.9164733178654286,-0.5437213367842706,0,0,-0.527931854199681,-0.2577322353214897,0.996007098491572,-0.3493022191718139,-0.1892935771339725,4.0,False,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,hip_hop,-0.3208677778599398,-0.3201261637421494,80
14,M,Amsterdam,Nothing But Thieves,,4.54,0013c01fe0d094209b8bd3d23b8f96dbabcd01ddd2a039eeba82d1891acf0d61,ad10e524528ff2b02cb5816784d88925f7940545c5eff1403caaa023e4298d8c,0.3790651500732911,-0.3728219826213549,-0.1775586886436899,0,1,0.5540342127342234,-0.0711251451658561,1.04180802755885,-0.226122707147375,0.2943291012508081,4.0,False,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,rock,0.0379891709279068,0.0843035159943923,7
14,M,Runaway,Mat Kearney,,3.86,16c4b87de432bc13180639fe217a24919f7bd426b2357349643e86ed56199cb9,d55c67c43830bcd32ba114d29f2698cd166d0e40bd70cc8fd705188d9805df58,-0.3863671054999036,-0.0315746998890342,0.4365265858420745,7,1,0.1042341349135262,-0.0516817433120239,0.3430905443462828,-0.1347664945838681,0.0931580921002782,4.0,False,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,pop,0.1272706023630894,0.0042552116215828,11
14,M,Feels,Kiiara,"Mabel, Rich Brian, XXXTENTACION, Elton John",3.04,cacde377e7384dc8d808b2953f79a713aa8c9a2f3a3a2c94cbf71d9c4dd383c0,7e4bdf221b52d9500e7cb65ec9a8d45eb100ea63ab5ab0c067f9ed324ae017b4,0.0381797843578161,-0.2020494972931164,-0.0556236661671885,9,0,0.6242571315372425,0.4898227068447276,-0.7755656610470296,-0.234168382521162,0.0087205643863725,4.0,False,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,classical,-0.0072866409465371,0.0473136039703429,7
18,M,Subtle Love,birthday,,3.68,da8b30dd12d10bb6db97552a1f3fdb46bce9b56e78c3126380428971c79f6f09,0422d42c689b7e8046dba2d7042e855f6d21e04464bab168fd263f5b10f893ed,2.4611525862119565,-0.2436194895591644,-2.05509580892703,3,1,-0.5427892234548316,-0.4870974254166808,-0.6621561668145527,-0.792221459620224,0.3008494151907045,3.0,False,3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,hip_hop,0.3004869681517442,0.1930005876104951,14
18,M,The Name Of The Game,ABBA,"Tim McGraw, Tones And I, GIMS, Electric Light Orchestra, KAROL G",4.86,39b07d25fca438054196e680a160f974a8a622adaebe706096a7893c7a32be3b,b398f71af6865ec31e16f3c9565fea232346c3378a70423854ba75f13a7e55fa,-0.3639934196359526,0.3441608662026302,-0.8726955909730731,1,1,-0.1881933438985716,0.8435038997023553,1.794587400177465,0.755479295355754,0.2170254219197545,4.0,False,3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,hip_hop,0.5068456935409237,0.260006408687789,10
18,M,Lovers & Friends,Lil Jon,,4.34,56b90d4a7252cfd326aa121f4d6010b3a8d09d5179d84571784da161928b437d,d341bdf13ae8d56500564800796c932465d27883d7139e7ec92974c219038fa0,0.2902557150731489,0.6883217324052595,-0.3959213095400258,0,0,-0.3496434231378764,-0.4832147369285909,0.1475155279503108,0.5088538091969801,2.2200219522530524,4.0,False,3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,electronic,-0.1167220986130615,0.3502551354874807,19
17,M,We Cry Out,Jeremy Camp,,3.93,638a5fe9722c1ee070d824fcb16aee5649e709ff83205932801d8ec2276d1145,bfa3fd97f38715d06c9dfc22fb3ab51660c0c49d8ca362467b2cce901ce48124,-0.4660632108149738,-2.594740912606341,0.524253053625755,7,1,0.602218700475438,-0.4871100084259482,-0.9605146406388656,-1.9825669183253252,1.9531467551129,4.0,False,8527a891e224136950ff32ca212b45bc93f69fbb801c3b1ebedac52775f99e61,rock,-0.143859854311066,5.144247494958597,14
