user_id,age,gender,music,artist_name,featured_artists,genre,plays,duration,music_id,id_artists,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,release_date,explicit,age_group,release_year
57561,17,M,Man Of The Year,ScHoolboy Q,"Sofía Reyes, Christina Aguilera, Snow Patrol, Reik, Miguel",Underground Rap,355,3.6,5SsR3wtCOafDmZgvIdRhSm,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,0.011,0.654,0.815,8,-10.587,1,0.055,0.00218,0.99,0.3289999999999999,131.028,4.0,1999-05-25,False,Gen Z,1999
72200,15,F,Crazy,Gnarls Barkley,,Jazz,163,2.96,1vxw6aYJls2oq3gW0DujAo,spotify:artist:5SbkVQYYzlw1kte75QIabH,0.3190862019354838,0.5732193548387097,0.5930670967741936,10,-8.419916129032258,1,0.0861735483870967,0.0874025421290322,0.1634051612903226,0.4916438709677418,115.5935806451613,4.0,1978-07-01,False,Gen Z,1978
91423,34,F,Don't Happen Twice,Kenny Chesney,"TLC, Noah Cyrus, Dua Lipa, MØ, Pink Floyd",Jazz,131,3.38,04ccQGJ1i8gL7JoeCPiJbv,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,0.00626,0.499,0.708,7,-7.029,1,0.0301,1.15e-05,0.0423,0.617,158.785,4.0,2000-09-25,False,Millenials,2000
91423,34,F,History,Olivia Holt,,Rock,121,3.4,0WCEaydwN65cvwaW8aqptF,spotify:artist:188VINPQh5dyNfLUkevKqf,0.2942054837837838,0.541972972972973,0.644918918918919,9,-8.675324324324325,1,0.0665351351351351,0.0669723859459459,0.1655999999999999,0.4982081081081081,117.14997297297298,4.0,1972-08-25,False,Millenials,1972
38453,50,M,Batter Up,Nelly,"Bryant Myers, Lukas Graham, George Strait, Lil Pump",Jazz,937,5.47,5HaDcNX0o9RLQKNjY6Rx0x,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,0.4513775,0.509,0.5315000000000001,1,-7.675499999999999,0,0.04595,0.4074499999999999,0.2559999999999999,0.4670499999999999,115.308,4.0,2010-08-03,False,Gen X,2010
69580,37,F,They,Jem,,Folk/Acoustic,1,3.27,53OAjBw9irOKWuo8yhoQIE,spotify:artist:4v4xuH9VypORYabMnhPLt1,0.1897188349999999,0.4866666666666666,0.7134,2,-9.3595,0,0.0667499999999999,0.2920679166666666,0.2387333333333333,0.3508,119.32425,4.0,1994,False,Millenials,1994
69580,37,F,Let's Go,Khalid,"Sara Bareilles, Vintage Culture, Jonas Blue, Skepta, Lil Yachty",Folk/Acoustic,1253,3.41,6AIccJIWHGK26xi34FAkwl,spotify:artist:6LuN9FCkKOj5PcnpouEgny,0.1809383937499999,0.6356875000000001,0.7392291666666666,2,-7.340625,1,0.1237854166666666,0.1740163958333333,0.1665416666666666,0.5654374999999999,111.48410416666668,4.0,1975,False,Millenials,1975
17039,37,M,Forever,Drake,Jesse & Joy,Hip-Hop,160,5.96,31Q9ZTF9x81BDonlObCbvP,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.2688507307558139,0.5051622093023256,0.6133296511627907,1,-8.533343023255815,1,0.0746703488372093,0.1829383006395348,0.1995209302325581,0.3883872093023255,121.36592441860464,4.0,1973-10-15,False,Millenials,1973
17039,37,M,You Look Good,Lady Antebellum,,Unknown,1,3.02,1dFLowBW25EaL2OC7eKEa2,spotify:artist:32WkQRZEVKSzVAAYqukAEA,0.7559999999999999,0.455,0.361,7,-11.97,0,0.0354,0.0,0.0997,0.318,115.132,3.0,2003-01-01,False,Millenials,2003
17039,37,M,Riptide,Vance Joy,,Hip-Hop,136,3.4,7yq4Qj7cqayVTp3FF9CWbm,spotify:artist:10exVja0key0uqUkk6LJRT,0.1155736363636363,0.4915454545454545,0.7231818181818181,0,-7.132636363636364,1,0.055090909090909,0.2298915127272727,0.2576272727272727,0.5340909090909091,140.60627272727274,4.0,2005-01-01,False,Millenials,2005
42220,19,F,Beat It,Sean Kingston,"The Strokes, Owl City, SZA, Juanes, Charli XCX",Country,1,4.22,3bwCMbwDZVtvJDnUTQIdCX,spotify:artist:6S0dmVVn4udvppDhZIWxCr,0.2180113818181818,0.6825454545454546,0.7071818181818181,3,-8.05290909090909,0,0.0721636363636363,0.0665764972727272,0.2502818181818181,0.7839090909090909,134.62272727272727,4.0,1982-11-30,False,Gen Z,1982
98342,55,F,Black Balloon,The Goo Goo Dolls,Diplo,Christian/Gospel,1,4.16,5zmaypMaWb21FUGBxbw8hT,spotify:artist:2sil8z5kiy4r76CRTXxBCA,0.436,0.5356666666666666,0.4243333333333334,5,-10.527,0,0.0305333333333333,0.2298246666666666,0.1000666666666666,0.4929999999999999,143.38866666666664,4.0,2009-08-03,False,Gen X,2009
28198,61,M,Baby Got Back,Sir Mix-A-Lot,,Easy Listening,1,4.38,7MCNnnmwm7TXMh7xyNGohi,spotify:artist:3TQ9JTBI2n2hfo7aRONEYV,0.3117374999999999,0.64675,0.5625,0,-8.8805,1,0.0944,0.0006799474999999,0.298625,0.5880000000000001,146.50650000000002,4.0,2000-10-24,False,Baby Boomers,2000
28198,61,M,Chicken Fried,Zac Brown Band,"Alan Walker, RAF Camora, Angus & Julia Stone",Classical,615,3.97,4dGJf1SER1T6ooX46vwzRB,spotify:artist:6yJCxee7QumYr820xdIsjo,0.6916666666666668,0.6009999999999999,0.5379999999999999,6,-6.049333333333333,1,0.0395,0.0,0.177,0.7623333333333333,141.81266666666667,4.0,2012-09-10,False,Baby Boomers,2012
31892,64,M,Evil Woman,Electric Light Orchestra,"Five Finger Death Punch, John Legend",Country,1,4.33,5qRJD1yaLJ5s0J3JpbgnwA,spotify:artist:7jefIIksOi1EazgRTfW2Pk,0.3620764285714286,0.6045714285714286,0.6079285714285714,9,-8.096642857142857,0,0.0463357142857142,0.0595355028571428,0.2450142857142857,0.6782142857142857,109.38821428571428,4.0,1972,False,Baby Boomers,1972
32473,79,F,Coffee & Cigarettes,Vic Mensa,,Classical,1089,4.51,6b3v4ji1TfJcHrZXPpjuei,spotify:artist:27w1NoOLMX7tJMYqcetPyG,0.2672,0.5805,0.752,9,-6.54,0,0.2775,0.0,0.322,0.5109999999999999,92.074,4.0,2006-01-01,False,Silent Generation,2006
84676,63,M,Bottom of a Bottle,Smile Empty Soul,,Emo,1792,3.7,1XZrMIHtCVJPqK29Mzm44G,spotify:artist:1KEUVZo7CMTSJoM8doulOT,0.00730091,0.4379999999999999,0.933,5,-3.588,0,0.147,0.2339999999999999,0.1297,0.2681499999999999,142.16150000000002,4.0,2007-04-19,False,Baby Boomers,2007
18141,35,M,I Can't Stop,Flux Pavilion,,Pop,127,5.1,5WSL7UTa38jMWoBzObD4BD,spotify:artist:7muzHifhMdnfN1xncRLOqk,0.0776112222222222,0.6982222222222222,0.7154444444444444,7,-7.538222222222221,1,0.0541777777777777,0.1116202366666666,0.1626111111111111,0.6365555555555555,110.11366666666667,4.0,1994-01-01,False,Millenials,1994
78216,15,M,"Bon, Bon",Pitbull,"Sia, David Bisbal, Jeremy Zucker, Armin van Buuren",Metal,1,3.6,2NqWJfkEmOENiQWHxsVwJn,spotify:artist:0TnOYISbd1XYRBk9myaseg,0.177,0.7979999999999999,0.895,5,-7.811,1,0.216,0.0,0.358,0.784,127.967,4.0,2010-11-02,False,Gen Z,2010
78216,15,M,Who Do You Love?,YG,"Ramin Djawadi, DJ Luian, Lil Uzi Vert",Metal,108,3.89,1uDjaezEbalGyGnuH80zDK,spotify:artist:0A0FS04o6zMoto8OKPsDwY,0.2965039499999999,0.628,0.643,0,-8.80575,1,0.0676749999999999,0.19183095,0.1527,0.71275,127.217,4.0,1999-01-01,False,Gen Z,1999
52432,77,F,Ride,Twenty One Pilots,,Underground Rap,1,3.58,2Z8WuEywRWYTKe1NybPQEW,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.1657682727380952,0.5828809523809524,0.6858095238095239,7,-7.702857142857143,1,0.0952821428571428,0.1497819676190476,0.176047619047619,0.521425,121.34484523809525,4.0,1990-01-01,False,Baby Boomers,1990
52432,77,F,Mesmer,Amfibian,,Christian/Gospel,1,4.9,32F6LXw075y0H2YohipMDg,spotify:artist:0lv6LwlVj9hbnHYlqrKjJr,0.3792333333333333,0.4103333333333334,0.511,3,-10.923,1,0.0322666666666666,0.3463333333333333,0.0997666666666666,0.3232,84.93333333333332,4.0,2000,False,Baby Boomers,2000
4562,19,F,Reefer Madness,Kottonmouth Kings,,RnB,867,4.61,55TToKGG2XFb86uiAP62ni,spotify:artist:0jx4hPtb5enLdBDdHKuSgf,0.0431,0.41,0.418,7,-15.941,1,0.198,0.0,0.129,0.261,96.78,4.0,2008-01-01,False,Gen Z,2008
4562,19,F,2U (feat. Justin Bieber),David Guetta,"Romeo Santos, Jason Mraz, Kylie Minogue, Fifth Harmony, Alice In Chains",RnB,862,3.25,3A7qX2QjDlPnazUsRk5y0M,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,0.2339999999999999,0.534,0.613,8,-7.41,0,0.0591,0.0,0.2269999999999999,0.528,144.878,4.0,2018-09-14,False,Gen Z,2018
28125,42,F,Plage - Felix Cartal Remix,Crystal Fighters,,Jazz,708,5.52,4vgtpl60klKomYq8EObT7C,spotify:artist:75EZuo5MHV2572NRpMWotC,0.0706,0.5920000000000001,0.778,1,-2.139,0,0.0277,0.00147,0.0884,0.5670000000000001,133.977,4.0,2012-03-20,False,Millenials,2012
83585,21,F,Chim Chim Cher-ee,Dick Van Dyke,,Hip-Hop,843,2.77,2hKYhft1VITPST4iiAHLGC,spotify:artist:6XIT5sGHOtxVgqtSnMCYZ6,0.154,0.289,0.805,0,-5.733,1,0.0483,0.000701,0.149,0.396,170.90200000000004,3.0,2012-07-03,False,Gen Z,2012
77570,20,F,Matrix,A.CHAL,,Rock,1,2.9,5iYmZf4oFIqaHdCMVeET8K,spotify:artist:0pkwrPVI8UyXtPkavyJoZ4,0.323805,0.7005,0.60125,1,-10.487625,0,0.146675,0.370291235,0.259125,0.4302499999999999,124.632625,4.0,2000-10-17,False,Gen Z,2000
77570,20,F,Hey Bobby,K.T. Oslin,,Metal,1,4.38,04Bv2pb4E2fUagLvxI3RZc,spotify:artist:0MMNJf1JrxeSFE2pcpX50b,0.298,0.74,0.926,6,-4.55,0,0.3,1.13e-05,0.363,0.674,94.106,4.0,2007-03-27,False,Gen Z,2007
78318,74,F,Electric Feel,MGMT,"Robin Schulz, BLACKPINK, Laura Pausini, Logic, Sigala",Unknown,1,3.83,0vaf64cpnqM7COUZZkoBig,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,0.0714,0.763,0.807,1,-3.714,1,0.035,0.28,0.348,0.5589999999999999,103.038,3.0,2007-12-14,False,Baby Boomers,2007
78318,74,F,Slow It Down,The Lumineers,,Dance/Electronic,602,5.12,5OFcjrC1OiRSBylQgF5HDD,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,0.3720165714285714,0.5517142857142857,0.5275,11,-8.886,1,0.0893357142857142,0.1775146671428571,0.1779571428571428,0.3391428571428571,125.31135714285712,4.0,1997,False,Baby Boomers,1997
78318,74,F,Nightcrawler,Travis Scott,Bryan Adams,Rap,650,5.36,3xby7fOyqmeON8jsnom0AT,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,0.1937049125,0.40175,0.6618375000000001,2,-13.262625,0,0.068425,0.5770124999999999,0.2345249999999999,0.2414249999999999,131.2025,4.0,1985-01-01,False,Baby Boomers,1985
43417,17,M,Slippery (feat. Gucci Mane),Migos,"Feid, Kid Cudi, alt-J",Underground Rap,897,5.07,6p8NuHm8uCGnn2Dtbtf7zE,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,0.3195,0.921,0.6785,1,-5.3735,0,0.2345,0.0,0.09895,0.716,141.96300000000002,4.0,2017-01-26,False,Gen Z,2017
36570,38,F,Medicine,Daughter,,Pop,1,4.32,7H8fBamGUheu0DSpp3pj03,spotify:artist:46CitWgnWrvF9t70C2p1Me,0.242292558,0.5783999999999999,0.63262,2,-7.97254,1,0.1048979999999999,0.0958520715999999,0.2063779999999999,0.4226339999999999,122.59682,4.0,1996-07-19,False,Millenials,1996
36570,38,F,Mama Said,Lukas Graham,"NEFFEX, Arctic Monkeys, John Denver",Pop,1,3.45,7675gjlUZzneYiMrQ9Inx8,spotify:artist:25u4wHJWxCA9vO0CzxAbK7,0.3508008333333333,0.6161666666666666,0.61925,8,-7.925916666666667,0,0.1039333333333333,0.0009336916666666,0.2019999999999999,0.5761666666666666,112.627,4.0,1996-12-10,False,Millenials,1996
90803,25,F,Late Date,John Coltrane,,Unknown,1,3.56,6bd6IEE8YsDiJyZR9MhWbF,spotify:artist:2hGh5VOeeqimQFxqXvfCUf,0.98,0.477,0.0304,8,-16.72,1,0.0345,0.907,0.1689999999999999,0.151,75.829,4.0,2012-06-05,False,Gen Z,2012
396,34,F,Mamacita,Travis Scott,"Tears For Fears, Counting Crows, Lil Kleine, Kris Kross Amsterdam, Imagine Dragons",Rap,1,4.57,3SEd8nPd8MpGwk6ZZ8tk2j,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,0.3738425714285714,0.6487857142857143,0.6013357142857142,7,-9.83842857142857,1,0.1231428571428571,0.28333335,0.2258642857142857,0.5867857142857142,110.98978571428572,4.0,1926,False,Millenials,1926
396,34,F,Young Folks,Peter Bjorn and John,,Rock,981,4.61,4dyx5SzxPPaD8xQIid5Wjj,spotify:artist:6u11Qbko2N2hP4lTBYjX86,0.3342,0.572,0.6286666666666666,0,-6.9303333333333335,1,0.0439666666666666,0.0003684999999999,0.1055333333333333,0.5036666666666666,116.71666666666664,4.0,2007-02-20,False,Millenials,2007
6756,41,M,Versatile,Kodak Black,"Rudimental, Official HIGE DANdism",Jazz,301,6.98,5R0gQ30puwU1ffBH6ccEwq,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,0.154352,0.7228,0.6688000000000001,8,-7.6688,1,0.3544,2.78e-05,0.19518,0.554,94.0758,4.0,1993,False,Millenials,1993
6756,41,M,Zero,Yeah Yeah Yeahs,,Unknown,675,4.43,1OJrcYcbtEJWC8dT9unEOm,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,0.2294820379166666,0.5160416666666666,0.6802083333333333,1,-8.215666666666666,1,0.0734166666666666,0.3737585541666666,0.2017541666666666,0.3904125,127.73729166666668,4.0,1992,False,Millenials,1992
33729,80,M,God Gave Me You,Blake Shelton,"Alejandro Fernández, XXXTENTACION, Robbie Williams, La Adictiva Banda San José de Mesillas, Dierks Bentley",Christian/Gospel,1,3.83,68Pux358EOhXmQqln37bj4,spotify:artist:1UTPBmNbXNTittyMJrNkvw,0.064922,0.6364000000000001,0.5714,5,-8.296,1,0.03876,0.00393858,0.33104,0.4442,108.742,4.0,2009-05-11,False,Silent Generation,2009
39319,18,M,Live Like You Were Dying,Tim McGraw,"Oh Wonder, Olivia O'Brien",Unknown,1,5.01,7B1QliUMZv7gSTUGAfMRRD,spotify:artist:6roFdX1y5BYSbp60OTJWMd,0.5052000000000001,0.4227999999999999,0.5426,7,-7.617,1,0.0306,0.1836,0.08832,0.3988,143.42440000000002,4.0,2004-08-17,False,Gen Z,2004
20215,57,M,Another Girl,Wild Belle,,Christian/Gospel,1,3.88,7aowFmkviLVGcYtAkph0d4,spotify:artist:4wHZkzWXD9GPr4RQAYjUcv,0.016779,0.4528571428571428,0.7644285714285715,9,-6.943714285714286,1,0.0613857142857142,0.0123775628571428,0.1700571428571428,0.6248571428571428,130.39271428571428,4.0,1996,False,Gen X,1996
20215,57,M,That's Not My Name,The Ting Tings,,Folk/Acoustic,420,5.18,1i1OuCNhNf7JwrlWlFZFu1,spotify:artist:2wvUfjKGoXvcnDHq7GgMOa,0.2689499999999999,0.72,0.8160000000000001,9,-5.01925,1,0.075375,0.225275,0.3037499999999999,0.859,144.03575,4.0,2008-05-16,False,Gen X,2008
20215,57,M,1-800-273-8255,Logic,"BROCKHAMPTON, YG, Normani",Emo,1,4.17,5tz69p7tJuGPeMGwNTxYuV,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,0.514,0.574,0.4629999999999999,5,-6.684,0,0.0312,0.0,0.0715,0.258,93.167,4.0,2017-12-31,False,Gen X,2017
10083,49,M,Sleepless,Flume,"Megadeth, Wham!, Morgan Wallen, The Game, Billy Joel",Classical,1012,3.49,458gevlvVGu3MHNwiXmh3f,spotify:artist:6nxWCVXbOlEVRexSbLsTer,0.41367835,0.4531923076923076,0.5309461538461538,7,-10.342423076923078,0,0.0642346153846153,0.3790913646153846,0.1562038461538461,0.3543538461538462,121.09811538461538,4.0,1996,False,Gen X,1996
10083,49,M,Single Ladies (Put a Ring on It),Beyoncé,"Playboi Carti, Desiigner, Lalo Ebratt, Mac DeMarco, Calvin Harris",Easy Listening,1,3.21,557un1HgwYMuqfWGSTmnxw,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.268775,0.5305,0.484,1,-7.893999999999999,1,0.2644999999999999,0.225,0.1558749999999999,0.4105,169.27575000000002,4.0,2008-11-14,False,Gen X,2008
60506,32,M,How Great Is Our God,Chris Tomlin,,Dance/Electronic,1,5.09,0jOSpB2zK2O0SNxj8ZT5lp,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,0.0192,0.419,0.569,11,-6.932,1,0.0272,0.0,0.172,0.2339999999999999,157.936,4.0,2005,False,Millenials,2005
